source_file,document_title,source_url,document_type,session,question_number,asked_by,minister,section,question_text,date,formatted_date,parliament_session,topic_infrastructure,topic_energy,topic_health,topic_mines,topic_waste_management,topic_agriculture,topic_manufacturing,topic_tourism,topic_technology,topic_transport,topic_education,topic_finance,sector_count,mp_gender,constituency
paper_Friday_19th_July_2019_2019.json,"Friday, 19th July, 2019",https://www.parliament.gov.zm/node/8017,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,476,Mr Kintu (Solwezi East),Minister of Health,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to construct maternity wings and mothers’ shelters at all health centres in Mushindamo District; (b) if so, when the plans will be implemented; and (c) what interim measures are being taken to ensure that expectant mothers do not give birth at their homes.","19th July, 2019",19/07/19,THIRD SESSION OF THE TWELFTH ASSEMBLY,0,0,1,0,0,0,0,0,1,0,0,0,2,Male,Solwezi East
paper_Friday_19th_July_2019_2019.json,"Friday, 19th July, 2019",https://www.parliament.gov.zm/node/8017,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,477,Dr Chibanda (Mufulira),Minister of Works and Supply,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) what the total number of employees at the Engineering Services Corporation Limited (ESCO) was, as of March, 2019; (b) what measures the Government is taking to ensure that ESCO’s revenue base does not decrease after the completion of the construction of Kazungula Bridge; and (c) what other activities, besides operating pontoons, the Company is involved in.","19th July, 2019",19/07/19,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,0,0,0,1,2,Unknown,Mufulira
paper_Friday_19th_July_2019_2019.json,"Friday, 19th July, 2019",https://www.parliament.gov.zm/node/8017,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,478,Mr Kamondo (Mufumbwe),Minister of Health,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government is aware that the building materials for the construction of a health post at Kamazovu in Kashima East Ward in Mufumbwe District were redirected to Chavuma District; and (b) if so, when the building materials will be replaced.","19th July, 2019",19/07/19,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,1,0,0,0,0,0,1,0,0,0,3,Male,Mufumbwe
paper_Wednesday_24th_July_2024_2024.json,"Wednesday, 24th July, 2024",https://www.parliament.gov.zm/node/11823,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,393,Mr Munsanje (Mbabala),"Minister of Youth, Sport and Arts",5. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) whether the Government has any plans to operationalise Simunzele Carpentry and Youth Skills Centre in Mbabala Parliamentary Constituency; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why.","24th July, 2024",24/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Mbabala
paper_Wednesday_24th_July_2024_2024.json,"Wednesday, 24th July, 2024",https://www.parliament.gov.zm/node/11823,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,394,Mr Mutale (Chitambo),Minister of Agriculture,5. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) whether the Government has any plans to increase rice production in Chitambo District; and (b) if so, what measures are being taken to secure good markets for the rice.","24th July, 2024",24/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,1,0,1,0,0,0,2,Male,Chitambo
paper_Wednesday_24th_July_2024_2024.json,"Wednesday, 24th July, 2024",https://www.parliament.gov.zm/node/11823,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,395,Mr Miyutu (Kalabo Central),Minister of Justice,5. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) whether the Government has any plans to rehabilitate houses for local court officers in Kalabo District, which are in a deplorable state; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why.","24th July, 2024",24/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Kalabo Central
paper_Wednesday_24th_July_2024_2024.json,"Wednesday, 24th July, 2024",https://www.parliament.gov.zm/node/11823,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,396,Mr Chanda (Kanchibiya),Minister of Health what the nutritional value of each of the following food crops is,5. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) millet; (b) maize; (c) sorghum; and (d) sweet potatoes. 6. NOTICE OF MOTION Mr Kambita Adopt Report of the Committee on Parastatal Bodies: That this House adopts the Report of the Committee on Parastatal Bodies on the Report of the Auditor-General on the Accounts of Parastatal Bodies and Other Statutory Institutions for the Financial Year Ended 31st December, 2022, for the Third Session of the Thirteenth National Assembly, laid on the Table of the House on Tuesday, 23rd July, 2024. 7. ORDER OF THE DAY The Zambia Institute of Advanced Legal Education (N.A.B 4/2024) (Amendment) Bill Third Reading ___________________________","24th July, 2024",24/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,1,0,0,0,0,1,0,2,Male,Kanchibiya
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,709,Mr Matafwali (Bangweulu),Minister of Finance,QUESTIONS FOR ORAL ANSWER,"(a) how much money was raised under the following categories from 2010 to 2012, year by year: (i) Fuel levy; (ii) GRZ project funds; (iii) weigh bridge fees; and (iv) weigh bridge fines; and (b) how much money Zambia borrowed from the Saudi Fund in 2012.","16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,1,1,0,0,0,0,0,0,0,0,0,1,3,Male,Bangweulu
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,710,Mr Lufuma (Kabompo West),Minister of Home Affairs,QUESTIONS FOR ORAL ANSWER,(a) when police posts at Mumbeji and Kayombo in Kabompo District will be constructed; (b) what the estimated cost of constructing the two police posts is; and (c) when the construction of the two police posts will be completed.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,1,0,0,0,0,0,0,0,1,0,0,0,2,Male,Kabompo West
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,711,Mr Bwalya (Lupososhi),Minister of Justice why High Court Sessions in Luapula and Northern Provinces are only held quarterly inspite of the increased number of Judges.,QUESTIONS FOR ORAL ANSWER,,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Lupososhi
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,712,Mr Ng’onga (Kaputa),"Minister of Mines, Energy and Water Development",QUESTIONS FOR ORAL ANSWER,"(a) in which districts were oil reserves detected as of March, 2013; (b) what the names of the actual locations are; and (c) when the drilling of the oil at the locations above will commence.","16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Kaputa
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,713,Mr Mpundu (Nchelenge),Minister of Local Government and Housing when the Local Authorities Superannuation Fund will,QUESTIONS FOR ORAL ANSWER,(a) change the mode of payments to beneficiaries from annual to monthly; and (b) increase the annual pension from the current KR750.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nchelenge
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,714,Mr Lufuma (Kabompo West),"Minister of Transport, Works, Supply and Communication",QUESTIONS FOR ORAL ANSWER,(a) why the Mchinji Railway Line has remained inoperational from the time it was officially inaugurated; and (b) when the Railway Line is expected to commence operations.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,1,0,0,1,Male,Kabompo West
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,715,Mr S Chungu (Luanshya),"Minister of Education, Science, Vocational Training and Early Education how much money, on average the following institutions spend on electricity bills per annum",QUESTIONS FOR ORAL ANSWER,(a) University of Zambia; (b) Copperbelt University; (c) Nkrumah University College; (d) Mukuba University; (e) Mulungushi University; and (f) Chalimbana University.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,1,0,0,0,0,0,0,1,0,2,Male,Luanshya
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,716,Mr Ng’onga (Kaputa),Minister of Health,QUESTIONS FOR ORAL ANSWER,(a) when the Government will amend the Food and Poisons Act so as to bring it in line with current trends in Zambia; and (b) when the Government will present the Traditional Healers Bill to Parliament for enactment to ensure that traditional medicines complement conventional medicines as is the case in South Africa and Senegal where the practice has worked very well.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,1,0,0,0,0,0,0,0,0,0,1,Male,Kaputa
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,717,Mr Ng’onga (Kaputa),"Minister of Education, Science, Vocational Training and Early Education",QUESTIONS FOR ORAL ANSWER,(a) whether the Government is aware that some schools in Kaputa District have classroom blocks which have remained incomplete since 2004; (b) when the incomplete classroom blocks will be completed; and (c) what the total cost of completing the classroom blocks is.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,1,0,2,Male,Kaputa
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,718,Mr Mpundu (Nchelenge),Minister of Finance,QUESTIONS FOR ORAL ANSWER,"(a) whether the Government has any plans to facilitate the establishment of a commercial bank in Nchelenge District; and (b) if so, when the plans will be implemented.","16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Nchelenge
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,719,Mr Bwalya (Lupososhi),Minister of Foreign Affairs,QUESTIONS FOR ORAL ANSWER,(a) what value the American Peace Corps add to the communities where they are attached; and (b) what benefits the Peace Corps derive from the communities where they are attached.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Lupososhi
paper_ORDER_PAPER_–_TUESDAY_16TH_JULY_2013.json,"Tuesday, 16th July, 2013",https://www.parliament.gov.zm/node/1529,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,720,Mr Matafwali (Bangweulu),"Minister of Finance how much money the National Road Fund Agency received from the following sources from 2009 to 2012, year by year",QUESTIONS FOR ORAL ANSWER,(a) donors; (b) the Government; and (c) others.,"16th July, 2013",16/07/13,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Bangweulu
paper_Friday_26th_July_2024_2024.json,"Friday, 26th July, 2024",https://www.parliament.gov.zm/node/11825,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,402,Mr Fube (Chilubi),Minister of Health,6. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) whether the Government has any plans to procure mortuary equipment for the following hospitals in Chilubi District: (i) Chilubi Mainland Hospital; and (ii) Santa Maria Mission Hospital; (b) if so, when the plans will be implemented; (c) what the cost of the project is; and (d) if there are no such plans, why.","26th July, 2024",26/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,1,0,0,0,0,0,1,0,0,0,2,Male,Chilubi
paper_Friday_26th_July_2024_2024.json,"Friday, 26th July, 2024",https://www.parliament.gov.zm/node/11825,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,403,Mr Munsanje (Mbabala),Minister of Local Government and Rural Development,6. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) whether the Government has any plans to rehabilitate feeder roads in Mbabala Parliamentary Constituency; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why.","26th July, 2024",26/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,1,0,0,0,0,0,0,0,0,1,0,0,2,Male,Mbabala
paper_Friday_26th_July_2024_2024.json,"Friday, 26th July, 2024",https://www.parliament.gov.zm/node/11825,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,404,Mr Chewe (Lubansenshi),"Minister of Commerce, Trade and Industry",6. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) how many foreign companies invested in the manufacturing sector in Zambia, as of September, 2023; (b) in which provinces the companies were operating; (c) what products the companies were manufacturing; (d) whether there is any policy on giving incentives to foreign investors who invest in rural areas; (e) if so, what the policy is; and (f) if there is none, why.","26th July, 2024",26/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,1,0,0,0,0,0,1,Male,Lubansenshi
paper_Friday_26th_July_2024_2024.json,"Friday, 26th July, 2024",https://www.parliament.gov.zm/node/11825,Order Paper,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,405,Mr Fube (Chilubi),"Minister of Infrastructure, Housing and Urban Development",6. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 80),"(a) when the Government will complete the construction of student hostels at Chilubi Island College of Nursing and Midwifery in Chilubi District; (b) why the project has stalled; and (c) what the cost of the outstanding works was, as of December, 2023. 7. NOTICE OF MOTION Mr Mulaliki Adopt Report of the Committee on National Economy, Trade and Labour Matters: That this House adopts the Report of the Committee on National Economy, Trade and Labour Matters on the proposal to ratify the International Labour Organisation Convention No. 190 and its Recommendation No. 206 and the Accompanying Resolution on Eliminating Violence and Harassment in the World of Work, and that such adoption signifies the approval of the House, for the Third Session of the Thirteenth National Assembly, laid on the Table of the House on Thursday, 25th July, 2024. ___________________________","26th July, 2024",26/07/24,THIRD SESSION OF THE THIRTEENTH ASSEMBLY,1,0,0,0,0,0,0,0,1,0,1,0,3,Male,Chilubi
paper_ORDER_PAPER_–_WEDNESDAY_12TH_DECEMBER_2012.json,"Wednesday, 12th December, 2012",https://www.parliament.gov.zm/node/1701,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,292,Mr Mulusa (Solwezi Central),Minister of Home Affairs,QUESTIONS FOR ORAL ANSWER,"(a) whether the Government is aware that the Hon Member for Lufwanyama Parliamentary Constituency, Ms A M Chungu, who was arrested and detained by police on Monday, 10th December, 2012, whilst visiting her constituency was made to share the same cell with men over night; (b) whether it is Government policy to arrest Members of Parliament and their political leaders whenever they visit their constituencies; and (c) whether the treatment of Hon Chungu does not amount to Gender-Based Violence.","12th December, 2012",12/12/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Solwezi Central
paper_ORDER_PAPER_–_WEDNESDAY_12TH_DECEMBER_2012.json,"Wednesday, 12th December, 2012",https://www.parliament.gov.zm/node/1701,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,293,Mr Sililo (Mulobezi),Minister of Finance,QUESTIONS FOR ORAL ANSWER,(a) why the Zambezi Saw Mills Limited was privatised by the Government; (b) how much money was raised from the privatisation of the Company; (c) whether the Government is aware that the Liquidator collected money from occupants of the Company houses as deposits for purchasing the houses without issuing official receipts; (d) when offer letters to purchase the houses will be given to the people who paid deposits; and (e) what the future of the Company is.,"12th December, 2012",12/12/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,1,1,Male,Mulobezi
paper_ORDER_PAPER_–_WEDNESDAY_12TH_DECEMBER_2012.json,"Wednesday, 12th December, 2012",https://www.parliament.gov.zm/node/1701,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,294,Mr Chisala (Chilubi),Minister of Youth and Sport,QUESTIONS FOR ORAL ANSWER,"(a) how much money the Government spent on the construction of the new stadium near the Independence Stadium in Lusaka as of June, 2012; (b) what the time-frame for completion of the project is; (c) what the estimated cost for the rehabilitation of the Independence Stadium in Lusaka is; and (d) whether the Government has any plans to expand the car park at the Levy Mwanawasa Stadium in Ndola. QUESTION FOR WRITTEN ANSWER W15 Mr Miyanda (Mapatizya) - to ask the Minister of Agriculture and Livestock: (a) when the Government will lift the ban on the movement of livestock from Southern Province to Lusaka Province; (b) how many head of cattle died in Southern Province from the following diseases from January, 2011 to September, 2012: (i) Contagious Bovine Pleuropneumonia (CBPP) (ii) Black Quarter (BQ); (iii) corridor disease; and (iv) foot and mouth disease; (c) what the total market value of the cattle at (b) was; (d) how many head of cattle were slaughtered for consumption in the Southern Province from January, 2011 to September, 2012, year by year; and (e) which district in the Southern Province had the highest number of cattle as of August, 2012. NOTICE OF MOTION AND ORDER OF THE DAY The Vice President Suspension of Standing Orders: That Standing Orders 20 and 21(1), if necessary, and Standing Order 101 be suspended to enable the House to complete all business on the Order Paper and all matters arising therefrom and that, on such completion, the House do adjourn sine die. 1 Estimates of Revenue and Expenditure (Including Capital and Constitutional and Statutory Expenditure): Committee of Supply: Resumption of Debate; (Head 94/51: under consideration) Heads 94/52, 94/53, 94/54, 94/55, 95/01, 95/02, 95/03, 95/09, 95/16, 95/17, 95/18, 95/19, 95/23, 95/24, 95/25, 95/35, 95/36, 95/40, 95/41, 95/42, 95/43, 95/44, 95/46, 95/47, 95/48, 95/49, 95/51, 95/52, 95/53, 95/55, 96/01, 96/02, 96/03, 96/09, 96/16, 96/17, 96/18, 96/19, 96/23, 96/24, 96/25, 96/35, 96/36, 96/37, 96/40, 96/41, 96/42, 96/43, 96/44, 96/46, 96/48, 96/49, 96/51, 96/52, 96/53, 96/55, 97/01, 97/02, 97/03, 97/09, 97/16, 97/17, 97/18, 97/19, 97/23, 97/24, 97/25, 97/35, 97/36, 97/40, 97/41, 97/42, 97/43, 97/44, 97/46, 97/47, 97/48, 97/49, 97/51, 97/52, 97/53, 97/54, 98/01, 98/02, 98/03, 98/08, 98/09, 98/16, 97/17, 98/18, 98/19, 98/23, 98/24, 98/25, 98/36, 98/37, 98/40, 98/41, 98/42, 98/43, 98/44, 98/45, 98/46, 98/48, 98/49, 98/51, 98/52, 98/54, 98/55, 99/01, 99/02, 99/04 and 99/05 - for consideration. KEY TO HEADS OF EXPENDITURE Head 94 - Office of the President – Western Province Head 95 - Office of the President – Eastern Province Head 96 - Office of the President – Luapula Province Head 97 - Office of the President – North-Western Province Head 98 - Office of the President – Southern Province Head 99 - Constitutional and Statutory Expenditure","12th December, 2012",12/12/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,1,0,1,0,0,1,0,0,1,1,0,1,6,Male,Chilubi
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,61,Mr Ng’onga (Kaputa),Minister of Health,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),(a) when the construction of health posts in Kaputa District under the 650 Health Posts Project will commence; (b) how many health posts will be constructed; (c) where the health posts will be situated; and (d) what the time frame for the completion of the project is.,"11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,1,0,0,0,0,0,1,0,0,0,3,Male,Kaputa
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,62,Mr Hamusonde (Nangoma),Minister of Community Development and Social Welfare,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),"(a) what the total number of beneficiaries under the Social Cash Transfer Programme was, as of 30th April, 2018, countrywide; (b) whether the Government has any plans to increase the number of beneficiaries; and (c) if so, when the plans will be implemented.","11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nangoma
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,63,Mr Kamondo (Mufumbwe),Minister of Local Government,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),(a) when the contractor who gravelled the township roads in Mufumbwe District will be paid; (b) what has caused the delay in paying the contractor; and (c) when tarring of the roads at (a) will commence.,"11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,1,1,0,0,3,Male,Mufumbwe
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,64,Mr Lufuma (Kabompo),Minister of Local Government,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),"(a) whether the payment of annuities to beneficiaries by the Local Authorities Superannuation Fund is up-to-date; (b) if not, why the payment is not up-to-date; (c) what the total amount owing is; and (d) when the outstanding amount will be paid.","11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kabompo
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,65,Mr Ng’onga (Kaputa),Minister of Local Government,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),(a) when the tarring of township roads in Kaputa District will commence; (b) who the contractor for the project is; (c) when the contract for the project was signed; and (d) what the time frame for the completion of the project is.,"11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,1,1,0,0,3,Male,Kaputa
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,66,Mr Miyutu (Kalabo Central),Minister of Home Affairs,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),(a) when the issuance of new national registration cards will commence; and (b) what additional features and biometric data will be incorporated in the new national registration cards.,"11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kalabo Central
paper_Thursday_11th_October_2018_2018.json,"Thursday, 11th October, 2018",https://www.parliament.gov.zm/node/7710,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,67,Mr Lufuma (Kabompo),Minister of Health,QUESTIONS FOR ORAL ANSWER (STANDING ORDER NO. 30),"(a) whether the Government has any plans to deploy additional doctors to Kabompo District Hospital to reduce the critical shortage of doctors; (b) if so, when the plans will be implemented; and (c) how many doctors are earmarked for deployment. ORDER OF THE DAY Supply - Motion (28th September) - Resumption of Debate. ___________________________","11th October, 2018",11/10/18,THIRD SESSION OF THE TWELFTH ASSEMBLY,0,0,1,0,0,0,0,0,1,0,0,0,2,Male,Kabompo
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,92,Mr Mucheleka (Lubansenshi),"Minister of Commerce, Trade and Industry",QUESTIONS FOR ORAL ANSWER,(a) what percentage of traditional exports compared to non-traditional exports were made in 2010 and 2013; and (b) what the monetary value of the exports was.,"1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Lubansenshi
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,93,Ms Kansembe (Lukashya),"Minister of Education, Science, Vocational Training and Early Education when community schools in Lukashya Parliamentary Constituency will be taken over by the Government.",QUESTIONS FOR ORAL ANSWER,,"1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Lukashya
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,94,Mr Chipungu (Rufunsa),"Minister of Transport, Works, Supply and Communication when the Government will procure a pontoon for use at the Lunsemfwa River crossing point in Chief Shikabeta’s area in Rufunsa District to connect to Chief Mbosha’s area in Mkushi District.",QUESTIONS FOR ORAL ANSWER,,"1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Rufunsa
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,95,Mr Ng’onga (Kaputa),Minister of Local Government and Housing,QUESTIONS FOR ORAL ANSWER,"(a) when the Government will commence paying councillors, especially those from the rural councils, their monthly allowances; (b) whether the payment of the monthly allowances is a responsibility of each local authority; and (c) if so, what will happen to councils without money to pay the allowances.","1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,1,1,Male,Kaputa
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,96,Mr Antonio (Kaoma Central),"Minister of Community Development, Mother and Child Health when an Anti Retroviral Therapy Clinic will be opened at Namilangi Health Centre in Kaoma Central Parliamentary Constituency.",QUESTIONS FOR ORAL ANSWER,,"1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kaoma Central
paper_WEDNESDAY_1ST_OCTOBER_2014.json,"Wednesday, 1st October, 2014",https://www.parliament.gov.zm/node/460,Order Paper,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,97,Ms Imenda (Luena),"Minister of Education, Science, Vocational Training and Early Education",QUESTIONS FOR ORAL ANSWER,(a) when senior classes will be introduced at Nangula Secondary School in Luena Parliamentary Constituency; and (b) what has caused the delay in introducing the classes in spite of the School having been upgraded.,"1st October, 2014",01/10/14,FOURTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,1,0,1,Female,Luena
